"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Pollen.based.Reconstruction","MPI.ESM_GLAC1D","MPI.ESM_ICE6G","CLIMBER.X_GLAC1D","CLIMBER.X_ICE6G","TRACE.21K.I_ICE5G","TRACE.21K.II_ICE5G"
24551,"Cinq-Mars-la-Pile",47.33778,0.451111,38,"Europe",3,3,3,3,3,3,3
24553,"Caves d'Amont",47.32667,0.475278,42,"Europe",3,3,3,3,3,3,3
24555,"Lann Vihan",47.34694,-2.86444,5,"Europe",8,6,3,3,7,6,6
24570,"Riabelais",47.4025,0.648333,46,"Europe",3,3,3,3,3,3,3
24572,"La Grande Brousse",47.48667,0.674167,66,"Europe",8,3,3,3,3,3,3
24576,"La Grande Brousse",47.48667,0.674167,66,"Europe",3,3,3,3,3,3,3
24578,"Bois-Jésus",47.41333,0.638056,53,"Europe",6,3,3,3,3,3,3
24593,"Moulin de Thévalles",47.96944,-0.41639,58,"Europe",3,3,3,3,7,3,3
24600,"Marais de Kerdual",47.58667,-3.05167,3,"Europe",3,6,3,3,7,6,6
24626,"Castle Suscinio",47.5125,-2.72722,2,"Europe",3,6,3,3,7,6,6
24635,"Vertonne",46.54972,-1.76472,3,"Europe",6,3,3,3,7,3,3
24639,"Jaunay",46.66278,-1.89222,1,"Europe",6,6,3,3,7,6,6
24645,"Ancenis",47.3825,-1.165,5,"Europe",8,3,3,3,7,3,3
24669,"Marais des Bourbes",46.55,-1.81667,4,"Europe",3,3,3,3,7,3,3
24673,"La boire Torse",47.38667,-1.07,8,"Europe",3,3,3,3,7,3,3
24753,"Les Naudières",47.5375,0.702222,101,"Europe",3,3,3,3,3,3,3
24840,"Le Gesvres",47.27222,-1.59583,7,"Europe",3,3,3,3,7,3,3
24842,"Carquefou",47.30917,-1.47694,11,"Europe",3,3,3,3,7,3,3
24844,"Carquefou",47.30917,-1.47694,11,"Europe",3,3,3,3,7,3,3
24848,"Changeon",47.27611,0.131944,28,"Europe",3,3,3,3,3,3,3
24852,"Marais de Méron",47.38056,-1.12333,6,"Europe",3,3,3,3,7,3,3
24859,"Oudon",47.35556,-1.29361,17,"Europe",8,3,3,3,7,3,3
24861,"Marais de Champtocé",47.41361,-0.86056,19,"Europe",3,3,3,3,7,3,3
24863,"Marais de Munet",47.22167,-0.09583,28,"Europe",3,3,3,3,7,3,3
24865,"Marais de Lisle",47.42972,-1.49444,5,"Europe",3,3,3,3,7,3,3
24867,"Marais de la Poupinière",47.40278,-1.50278,4,"Europe",3,3,3,3,7,3,3
24869,"Marais de Mazerolles",47.35806,-1.47861,4,"Europe",3,3,3,3,7,3,3
24900,"Port des Lamberts",46.96083,4.010556,710,"Europe",3,3,3,3,3,3,6
24906,"Molesme",47.95722,4.373056,183,"Europe",3,3,3,3,3,3,6
24929,"Tourbière du Mou de Pleure",46.91389,5.450556,214,"Europe",3,3,3,3,6,3,6
24937,"Lac de Clairvaux",46.565,5.749167,525,"Europe",3,3,3,3,6,6,3
24939,"Tourbière de Narbief",47.08028,6.6975,885,"Europe",3,3,3,3,6,6,3
24941,"Tourbière de Censeau",46.81389,6.055278,840,"Europe",3,3,3,3,6,6,3
24944,"Lac de Malpas",46.83389,6.293889,936,"Europe",3,3,3,3,6,6,3
24954,"Mars",45.30528,1.836111,430,"Europe",3,3,3,3,3,3,3
24956,"Tourbières des Granges des Chavants",45.89306,6.768333,1225,"Europe",3,3,3,3,6,6,3
24959,"La Borie",45.24056,2.750278,1170,"Europe",3,3,3,3,3,3,6
24993,"Fangeas",44.71611,6.449444,2000,"Europe",3,3,3,2,3,6,3
24996,"Lac des Boites",45.06,5.88,1560,"Europe",3,3,3,3,6,6,3
25110,"Marais de Marchesieux",49.17333,-1.3,5,"Europe",3,3,3,3,7,6,7
25127,"Etang paysan",49.69611,-1.86722,41,"Europe",6,3,3,3,7,6,7
25163,"Lac du Bouchet",44.91,3.79,1200,"Europe",3,3,3,6,6,3,6
25217,"Font Carluze",45.54083,2.344444,860,"Europe",3,3,3,3,3,3,6
25221,"Tourbière de la Ribière Nègre",45.69639,2.337222,780,"Europe",3,3,3,3,3,3,6
25230,"Tourbière de Chabannes",45.64917,2.310556,800,"Europe",3,3,3,3,3,3,6
25232,"Tourbière de Roussy",45.07611,2.5175,1030,"Europe",3,3,3,3,3,3,6
25234,"Tourbière de Longeyroux",45.60194,2.1025,800,"Europe",3,3,3,3,3,3,6
25283,"La Grande Basse",48.04833,6.951389,945,"Europe",3,3,3,3,6,6,3
25287,"Coulvain",49.06667,-0.71667,145,"Europe",3,3,3,3,7,6,7
25308,"Sources de l'Yonne",46.95639,4.01,740,"Europe",3,3,3,3,3,3,6
25318,"Nataloup",47.2275,4.035278,515,"Europe",3,3,3,3,3,3,6
25320,"Le Grand Montarnu",47.01194,4.05,771,"Europe",3,3,3,3,3,3,6
25340,"Waccamaw River, Turkey Creek Oligohaline Marsh",33.35003,-79.3447,0,"North America",2,2,5,1,7,2,2
25344,"Champ Gazon",47.20333,4.048611,585,"Europe",3,3,3,3,3,3,6
25349,"Waccamaw River, Turkey Creek, Heavily Salt Impacted Swamp",33.34001,-79.3417,0,"North America",2,2,5,1,7,2,2
25368,"Waccamaw River, Butler Island, Moderately Salt Impacted",33.42282,-79.208,0,"North America",2,6,6,1,7,6,6
25370,"Le Verny des Brûlons",47.31778,4.122778,565,"Europe",3,3,3,3,3,3,6
25372,"Le Vernay",47.26194,4.079167,595,"Europe",3,3,3,3,3,3,6
25382,"Quart du Bois",46.8925,4.034167,420,"Europe",3,3,3,3,3,3,6
25384,"Montbé",47.21472,4.106944,562,"Europe",3,3,3,3,3,3,6
25386,"Etang Bouquin",47.27361,4.018611,540,"Europe",3,3,3,3,3,3,6
25400,"Lake of Annecy",45.85667,6.172222,447,"Europe",3,3,3,3,6,6,3
25408,"Troarn Saint-Samson",49.18361,-0.16806,2,"Europe",3,3,3,3,7,6,7
25435,"Anse Saint-Martin",49.70389,-1.87861,5,"Europe",3,3,3,3,7,6,6
25455,"Tourbière du Peschio",44.45,3.6,1370,"Europe",3,3,6,6,6,6,6
25466,"Tourbière des Narses Mortes",44.43333,3.6,1400,"Europe",3,3,6,6,6,6,6
25468,"Tourbière de la Lande",43.56667,2.966667,1040,"Europe",3,3,6,6,6,6,6
25472,"Tourbière de Mont Sec",45.06889,5.806667,1130,"Europe",3,3,3,3,6,6,3
25477,"Lac de Praver",45.07,5.85,1170,"Europe",3,3,3,3,6,6,3
25511,"Lake Vera",-42.2737,145.8804,571,"Indopacific",3,3,3,2,2,6,3
25551,"Beef Pasture",37.47311,-108.16,3060,"North America",3,6,6,7,7,6,6
25763,"Moor Alpenrose",47.02399,11.80367,1880,"Europe",8,3,3,3,6,4,4
25765,"Buntes Moor",46.99602,11.14069,2285,"Europe",3,3,3,3,6,4,4
25767,"Franz Senn-Hütte",47.08333,11.16667,2164,"Europe",3,3,3,3,6,4,4
25769,"Waxeckalm",47.02333,11.80185,1875,"Europe",3,3,3,3,6,4,4
25786,"Cobweb Swamp (Sawgrass Core)",17.94154,-88.3619,8,"North America",1,1,1,1,7,7,7
25837,"Gerlos",47.24306,12.13889,1590,"Europe",3,3,3,3,6,4,4
25845,"Rotmoos Obergurgl",46.84756,11.01477,2260,"Europe",3,3,3,3,6,4,4
26315,"Florence Lake",48.4586,-123.513,81,"North America",3,4,4,3,3,8,4
26319,"Dortmunder Hütte",47.21091,11.00155,1915,"Europe",3,3,3,3,6,4,4
26431,"Fuschlsee",47.8042,13.27474,663,"Europe",3,3,3,3,6,4,4
26433,"Gradenmoos",46.96549,12.80864,1920,"Europe",3,3,3,3,6,4,4
26439,"Mieminger See",47.29167,10.97639,800,"Europe",4,3,3,3,6,4,4
26448,"Schwarzsee Reschenscheideck",46.87,10.47833,1725,"Europe",4,3,3,3,6,4,4
26510,"Schwemm",47.65848,12.30101,664,"Europe",3,3,3,3,6,4,4
26512,"Schwemm",47.65848,12.30101,664,"Europe",3,3,3,3,6,4,4
26514,"Schwemm",47.65848,12.30101,664,"Europe",3,3,3,3,6,4,4
26516,"Schwemm",47.65848,12.30101,664,"Europe",3,3,3,3,6,4,4
26518,"Schwemm",47.65848,12.30101,664,"Europe",3,3,3,3,6,4,4
26520,"Lac  Superieur de Fully",46.17667,7.093611,2135,"Europe",3,3,3,3,6,6,3
26565,"Lyadhej-To lake",68.24656,65.79111,150,"Asia",4,8,8,4,4,8,8
26608,"Lago Grande di Monticchio",40.93124,15.60519,656,"Europe",3,2,6,2,6,3,3
29236,"Praz Rodet",46.56667,6.173611,1040,"Europe",3,3,3,3,6,6,3
30184,"Kanas Lake",48.802645,87.07225,1365,"Asia",4,6,6,3,3,6,6
32262,"San Jorge",-4.06333,-73.195,99,"South America",5,3,1,1,1,1,1
32426,"Paddy's Lake",-41.4513,145.9616,1065,"Indopacific",2,3,3,2,2,6,3
34553,"Dove Lake",-41.6606,145.9611,934,"Indopacific",2,3,3,2,2,6,3
39749,"Big Moose Lake",43.82946,-74.8489,556,"North America",3,3,3,2,2,4,7
40111,"White Pond",34.16759,-80.7762,90,"North America",3,6,6,2,2,6,6
40168,"Stotzel-Leis Site",40.21667,-84.6894,309,"North America",3,3,3,3,3,7,7
40321,"Lac du Mont d'Orge Sion",46.23376,7.33926,640,"Europe",4,3,3,3,6,6,3
40439,"Creux de Croue",46.49687,6.12357,1370,"Europe",3,3,3,3,6,6,3
40450,"Le Loclat",47.01867,6.99669,432,"Europe",3,3,3,3,6,6,3
40484,"Etang de la Gruère",47.24056,7.05,1005,"Europe",3,3,3,3,6,6,3
40519,"Jane's Cove",41.37585,-70.5686,7,"North America",3,3,3,2,2,4,6
40566,"Nussbaumer Seen",47.61335,8.83094,444,"Europe",3,3,3,3,6,6,3
40579,"Alpi di Robièi Val Bavona",46.445,8.518333,1936,"Europe",3,3,3,3,6,6,3
40582,"Aletschwald",46.38972,8.025556,2017,"Europe",4,3,3,3,6,6,3
40584,"Alp Lüsga Belalp 2",46.38393,7.97933,2310,"Europe",4,3,3,3,6,6,3
40627,"Aegelsee",46.65,7.54,989,"Europe",3,3,3,3,6,6,3
40634,"Wallbach Lenk",46.42833,7.403056,1885,"Europe",3,3,3,3,6,6,3
40642,"Etang d'y Cor Montana",46.31167,7.479167,1506,"Europe",4,3,3,3,6,6,3
40666,"Cedar Tree Neck Bog",41.43051,-70.6957,15,"North America",3,3,3,2,2,4,6
40791,"Benson Pond",42.37778,-73.0948,499,"North America",3,3,3,2,2,4,6
40793,"Berry Pond",42.62006,-71.0868,39,"North America",3,3,3,2,2,4,6
40795,"Black Pond",41.32786,-70.7927,11,"North America",3,3,3,2,2,4,6
40797,"Blaney's Pond",41.472,-70.7657,5,"North America",3,3,3,2,2,4,6
40799,"Blood Pond",42.08019,-71.9611,212,"North America",3,3,3,2,2,4,6
40803,"Deep-Falmouth Pond",41.56404,-70.6357,18,"North America",3,3,3,2,2,4,6
40844,"Deep-Taunton Pond",41.88215,-71.012,4,"North America",3,3,3,2,2,4,6
40861,"Green Pond",42.56705,-72.5108,80,"North America",3,3,3,2,2,4,6
40875,"Guilder Pond",42.10864,-73.4372,624,"North America",3,3,3,2,2,4,7
40914,"Knob Hill Pond",44.36035,-72.373,378,"North America",3,3,3,2,2,4,6
40940,"Bambili 1",5.93487,10.24383,2273,"Africa",6,1,1,6,6,1,1
40949,"Feuenried",47.74371,8.90281,407,"Europe",3,3,3,3,6,6,3
40951,"Steerenmoos",47.80567,8.20015,1000,"Europe",3,3,3,3,6,6,3
40958,"Durchenbergried",47.775,8.9788,432,"Europe",3,3,3,3,6,6,3
40976,"Grant's Bog",49.7887,-125.127,80,"North America",4,4,4,3,3,8,4
40990,"Lake Kotokel",52.78333,108.1333,458,"Asia",4,6,8,3,3,8,8
40992,"Little Willey Pond",43.2917,-71.1781,253,"North America",3,3,3,2,2,4,6
40997,"Lake Baikal",53.95472,108.9136,465,"Asia",4,6,8,3,3,8,8
40999,"Litzelsee",47.76786,8.92963,413,"Europe",3,3,3,3,6,6,3
41018,"Uncle Seth's Pond",41.43305,-70.6646,15,"North America",3,3,3,2,2,4,6
41025,"Ware Pond",42.48245,-70.8823,3,"North America",3,3,3,2,2,4,6
41027,"West Side Pond",41.8545,-73.2566,392,"North America",3,3,3,2,2,4,7
41030,"Glenmire",37.99026,-122.79,167,"North America",6,3,3,6,6,6,4
41098,"Lake Billyakh",65.2891,126.7699,340,"Asia",4,4,8,6,6,8,8
41140,"Gem Lake",40.881,-106.734,3101,"North America",3,3,3,7,7,4,4
41146,"Summit Lake",40.54546,-106.682,3149,"North America",3,6,6,7,7,6,6
41159,"Seven Lakes",40.89614,-106.682,3276,"North America",4,3,3,7,7,4,4
41161,"Gold Creek Lake",40.78184,-106.679,2917,"North America",3,6,6,7,7,6,6
41163,"Hidden Lake",40.50467,-106.608,2704,"North America",3,6,6,7,7,6,6
41171,"Hinman Lake",40.77162,-106.828,2501,"North America",3,6,6,7,7,6,6
41183,"Goat Lake",60.25849,-149.908,550,"North America",4,6,6,4,4,8,8
41189,"Gallanech Beg",56.38444,-5.50139,70,"Europe",8,3,3,3,3,6,6
41191,"Lake Guiers",16.23568,-15.8629,0,"Africa",5,7,7,7,7,6,6
41197,"Bourdim",36.80333,8.253889,13,"Africa",3,7,7,2,7,7,7
41199,"Oumm el-Khaled",35.08333,7.6,970,"Africa",7,7,7,2,7,7,7
41222,"Cranes Moor",50.82778,-1.72583,45,"Europe",3,3,3,3,3,6,7
41233,"Bigholm Burn",55.12028,-3.0725,160,"Europe",8,3,3,3,3,6,6
41235,"Novo-Uspenka",56.61667,84.16667,150,"Asia",4,4,4,3,3,8,4
41237,"Nizhnevartovsk",62,76.66667,56,"Asia",4,4,4,3,3,8,8
41247,"Lake Tianchi",25.87085,99.27974,2550,"Asia",3,3,2,3,3,6,6
41252,"Dyanushka K7P2",65.03944,125.0369,123,"Asia",4,4,4,6,6,8,8
41264,"Nikolay Lake",73.33333,124.2,35,"Asia",4,8,8,8,8,8,8
41273,"Tigalmamine",32.91,-5.34,1626,"Africa",3,7,7,6,6,7,7
41298,"Lake Albert WHOI core 3PC",1.52,30.575,619,"Africa",5,2,5,1,1,1,1
41305,"Winneys Down",50.62278,-3.94271,517,"Europe",3,3,3,3,3,6,6
41308,"Windmill Rough",50.97472,-3.63306,263,"Europe",3,3,3,3,3,6,6
41310,"Stonetor Brook",50.65556,-3.91,401,"Europe",3,3,3,3,3,6,6
41314,"Harubes",-23.665,15.33466,480,"Africa",6,6,6,7,7,6,6
41320,"North Twitchen Springs",51.11722,-3.82611,366,"Europe",3,3,3,3,3,6,6
41323,"Moles Chamber",51.13944,-3.83278,421,"Europe",3,3,3,3,3,6,6
41326,"Middle North Coombe",50.93389,-3.43333,122,"Europe",8,3,3,3,3,6,6
41329,"Long Breach",51.06583,-3.6875,345,"Europe",3,3,3,3,3,6,6
41333,"Lobbs Bog",50.97056,-3.62361,243,"Europe",3,3,3,3,3,6,6
41335,"Hares Down",50.97806,-3.64389,255,"Europe",3,3,3,3,3,6,6
41337,"Hangingstone Hill",50.65472,-3.95694,598,"Europe",3,3,3,3,3,6,6
41366,"Silberhohl",51.90856,10.18141,180,"Europe",3,3,3,3,3,4,4
41399,"Lüderholz",51.67405,10.31514,228,"Europe",3,3,3,3,3,4,4
41401,"Balladrum",46.15919,8.74872,390,"Europe",3,3,3,3,6,6,3
41411,"Le Loch Sunart",56.66667,-5.86667,0,"Europe",3,3,3,3,3,6,6
41426,"Lac de Bretaye",46.32603,7.07212,1780,"Europe",3,3,3,3,6,6,3
41448,"Lauenensee",46.39684,7.33143,1381,"Europe",3,3,3,3,6,6,3
41460,"Lago di Origlio",46.05152,8.94329,416,"Europe",3,3,3,3,6,6,3
41467,"Lago di Origlio",46.05152,8.94329,416,"Europe",3,3,3,3,6,6,3
41469,"Burgaschisee",47.16969,7.66823,465,"Europe",3,3,3,3,6,6,3
41476,"Broad Down",50.6125,-3.96222,513,"Europe",3,3,3,3,3,6,6
41485,"Lough Mullaghlahan",54.77534,-8.46824,40,"Europe",3,3,3,3,7,6,6
41489,"Emines",46.32917,7.27588,2288,"Europe",3,3,3,3,6,6,3
41491,"Beliya Kanton",41.73441,24.13967,1547,"Europe",3,6,3,6,6,6,6
41502,"Lough Nabraddan",55.02284,-8.3492,20,"Europe",3,3,3,3,3,6,6
41525,"Almenara de Adaja",41.19194,-4.66806,784,"Europe",3,3,6,6,6,3,3
41527,"Monte Areo mire",43.52889,-5.76889,200,"Europe",3,6,6,3,3,3,3
41543,"Gorgo Basso",37.6,12.65,6,"Europe",6,2,6,2,7,3,7
41580,"Hermit Lake",38.08806,-105.632,3450,"North America",3,6,6,7,7,6,6
41582,"Badda bog",7.866667,39.36667,4040,"Africa",3,2,6,6,6,1,3
41587,"Biviere di Gela",37.01879,14.34455,7,"Europe",6,7,7,2,7,7,7
41589,"Iffigsee",46.38679,7.40589,2065,"Europe",3,3,3,3,6,6,3
41604,"Lago dell'Accesa",42.98787,10.89516,157,"Europe",3,6,6,2,7,6,3
41606,"Sunset Lake",58.497,-124.652,1530,"North America",4,6,6,4,4,8,8
41612,"Dead Spruce Lake",58.5785,-124.55,1378,"North America",4,6,6,4,4,8,8
41614,"Emerald Lake",39.15163,-106.406,3051,"North America",3,6,6,7,7,6,6
41627,"Craigrossie",-28.531,28.47147,1700,"Africa",6,2,2,7,7,2,2
41631,"Lago del Greppo",44.1199,10.67378,1442,"Europe",3,6,6,2,7,6,3
41634,"Pavullo nel Frignano",44.32009,10.83865,675,"Europe",3,6,6,2,7,6,3
41646,"La Molina mire",43.38111,-6.32722,650,"Europe",3,6,6,3,3,3,3
41653,"Sonnenberger Moor",51.76632,10.51354,780,"Europe",3,3,3,3,3,4,4
41657,"Patateros bog",39.59722,-4.67417,700,"Europe",3,6,6,6,6,6,6
41669,"Valdeyernos bog",39.44111,-4.09639,850,"Europe",3,6,6,6,6,6,6
41746,"Peña Negra",40.33472,-5.79222,1258,"Europe",3,6,6,3,3,6,6
41753,"Puerto de Serranillos",40.30722,-4.93417,1700,"Europe",3,6,6,6,6,6,6
41755,"PRD-4",42.53333,-8.51667,260,"Europe",3,6,6,3,3,3,3
41758,"Posidonia Lligat",42.29222,3.291111,-3,"Europe",3,3,6,6,6,6,6
41760,"Culazón",43.23278,-4.48917,592,"Europe",3,3,6,6,6,3,3
41762,"Foy Lake",48.16475,-114.361,1006,"North America",4,4,3,3,3,4,4
41764,"Lake Skaidejavri",70.0516,27.84761,183,"Europe",4,4,6,4,4,8,8
41766,"Lake Kvarnträsk",60.34577,19.97168,14,"Europe",3,3,3,4,4,6,6
41770,"Lago di Muzzano",45.99663,8.92794,337,"Europe",3,3,3,3,6,6,3
41842,"Lengi Egga",46.39429,7.97395,2557,"Europe",3,3,3,3,6,6,3
41864,"Lake WA01",61.24441,-136.929,1000,"North America",4,8,8,4,8,8,8
41909,"Charco da Candieira",40.34167,-7.57639,1409,"Europe",3,6,6,3,3,6,6
41911,"Lagoa Comprida 2",40.36278,-7.63611,1650,"Europe",3,6,6,3,3,6,6
41928,"Lagoa Travessa II",38.30444,-8.7725,3,"Europe",3,6,6,5,6,6,6
42001,"Beaverhouse Lake",46.14714,-85.494,193,"North America",3,3,3,3,3,4,4
42161,"Unit Lake",59.41115,-97.49,294,"North America",4,4,4,3,3,8,6
42421,"Lake Almalou",37.66528,46.63194,2410,"Asia",3,6,6,6,6,6,6
42542,"Bruchbergmoor",51.77919,10.49389,910,"Europe",3,3,3,3,3,4,4
42547,"Antler Pond",40.02309,-107.119,3128,"North America",3,6,6,7,7,6,6
42555,"Großvillars Alter See",49.04274,8.75934,207,"Europe",3,3,3,3,6,4,4
42559,"Whitebark Moraine Pond",43.78837,-110.794,2801,"North America",4,3,6,6,6,6,4
42563,"Altar Lough",55.01868,-8.38863,31,"Europe",3,3,3,3,3,6,6
42568,"Bruckmisse",48.7312,8.644115,666,"Europe",3,3,3,3,6,4,4
42645,"Soldier Creek Meadow",32.70177,-109.92,2860,"North America",3,6,6,6,6,6,6
42649,"Hornstaad-Hörnle",47.69465,9.006615,385,"Europe",3,3,3,3,6,6,3
42652,"Gaienhofen",47.67799,8.97433,408,"Europe",3,3,3,3,6,6,3
42655,"SGang Gwaay Pond",52.09154,-131.212,5,"North America",4,4,6,4,4,8,8
42681,"Huzenbacher See",48.57466,8.348515,747,"Europe",3,3,3,3,6,4,4
42687,"Herrenwieser See",48.66846,8.29549,830,"Europe",3,3,3,3,6,4,4
42689,"Mindelsee",47.75398,9.024175,406,"Europe",3,3,3,3,6,6,3
42692,"Herrenwieser See",48.66846,8.29549,830,"Europe",3,3,3,3,6,4,4
42722,"Conne River",48.24774,-55.4936,199,"North America",3,4,4,3,3,8,4
42745,"Keyhold Pond",61.07859,-138.373,826,"North America",4,8,8,4,8,8,8
43295,"Mallín Fontanito",-44.9086,-71.5644,940,"South America",3,4,4,3,3,3,3
43513,"Lej da Champfèr",46.46994,9.80624,1791,"Europe",4,3,3,3,6,4,4
43525,"Loch a'Phuinnd",57.35149,-7.26989,10,"Europe",3,3,3,3,3,6,6
43533,"Loch Buailaval Beag",58.26503,-6.7703,50,"Europe",3,3,3,3,3,6,6
44723,"Soppensee",47.09077,8.08088,596,"Europe",3,3,3,3,6,6,3
44896,"Llyn Cororion",53.19781,-4.10115,85,"Europe",3,3,3,3,3,6,6
44941,"Myrvatnet",68.66045,16.3814,197,"Europe",8,4,6,4,4,8,8
44951,"Kis-Mohos Tó",48.33724,20.42514,315,"Europe",3,3,3,6,6,4,4
45105,"Rezina marsh",39.98778,20.77556,1760,"Europe",3,7,6,2,7,6,6
45111,"Langarud",37.18556,50.1475,-22,"Asia",3,7,7,6,6,6,6
45113,"Ein Gedi",31.41889,35.38833,-415,"Europe",6,7,7,6,6,6,6
45117,"Taul Zanogutii",45.33407,22.80349,1840,"Europe",3,3,3,6,6,6,6
45137,"Iaz",47.10833,22.66111,300,"Europe",3,3,3,6,6,6,6
45168,"Lake Manyas",40.16667,28,14,"Europe",3,7,3,6,6,6,6
45181,"Tubilla del Lago",41.80833,-3.5725,900,"Europe",3,3,6,6,6,3,3
45184,"Arroyo de Valdeconejos",40.86104,-4.06103,1380,"Europe",8,3,6,6,6,3,3
45186,"Arroyo de Navalacarreta",40.85222,-4.03111,1250,"Europe",3,3,6,6,6,3,3
45188,"El Maíllo mire",40.54667,-6.20972,1100,"Europe",3,6,6,3,3,6,6
45190,"Xan de Llamas",42.30417,-6.32139,1500,"Europe",6,6,6,3,3,3,3
45192,"Ayoó de Vidriales",42.12611,-6.07028,780,"Europe",3,6,6,3,3,3,3
45194,"Arroyo de las Cárcavas",40.84194,-4.03139,1300,"Europe",3,3,6,6,6,3,3
45196,"Hayley Wood",52.16056,-0.1125,84,"Europe",3,3,3,3,3,4,4
45200,"Bradfiel Woods",52.18194,0.834167,91,"Europe",3,3,3,3,7,4,4
45207,"Chalkney wood",51.91361,0.723333,75,"Europe",3,3,3,3,7,6,7
45210,"Chalkney wood",51.91361,0.723333,75,"Europe",3,3,3,3,7,6,7
45219,"Malham Tarn",54.09639,-2.16361,377,"Europe",3,3,3,3,3,6,6
45298,"Capatana",46.46611,23.13639,1220,"Europe",3,3,3,6,6,6,6
45311,"Vuoskkujávri",68.34556,19.1,348,"Europe",8,4,6,4,4,8,8
45314,"Alanen Laanijärvi",67.96611,20.46028,380,"Europe",4,4,6,4,4,8,8
45316,"Dead Sea 7",31.49111,35.42972,-415,"Europe",6,7,7,6,6,6,6
45322,"Lago Preola",37.62,12.64,6,"Europe",6,2,6,2,7,3,7
45324,"Gorgo Basso",37.60866,12.65464,6,"Europe",6,2,6,2,7,3,7
45327,"Adriatic Sea 108MAY90",44.75194,12.75,-32,"Europe",3,3,3,2,7,4,4
45331,"Storsandvatnet",63.4575,8.454444,106,"Europe",4,3,4,4,4,8,4
45343,"Svartvatnet",63.35139,8.877778,183,"Europe",4,3,4,4,4,8,4
45345,"Tiåvatnet",63.05972,9.416944,464,"Europe",4,4,4,4,4,8,4
45347,"Råtåsj¢en",62.26667,9.833333,1169,"Europe",4,4,4,4,4,8,4
45349,"Afstjønna",61.64917,9.876667,991,"Europe",3,4,4,4,4,8,4
45351,"Måsåtjørnet",61.5625,10.26778,841,"Europe",4,4,4,4,4,8,4
45383,"Lake Kahala",59.48944,25.53861,33,"Europe",3,4,4,3,3,8,4
45385,"Viitna Linajärv",59.45139,26.01389,75,"Europe",3,4,4,3,3,8,4
45387,"Viitna Linajärv",59.45139,26.01389,75,"Europe",4,4,4,3,3,8,4
45389,"Väike Juusa",58.05917,26.51722,122,"Europe",3,3,3,3,3,4,4
45391,"Lake Verijärv",57.80833,27.05833,90,"Europe",4,3,3,3,3,4,4
45393,"Vällamäe",57.73722,27.06917,250,"Europe",3,3,3,3,3,4,4
45395,"Vällamäe",57.73722,27.06917,250,"Europe",4,3,3,3,3,4,4
45398,"Lake Plaani Külajärv",57.675,27.075,244,"Europe",3,3,3,3,3,4,4
45406,"Niinsaare",59.24806,27.54083,46,"Europe",4,3,3,3,3,4,4
45629,"Lake Caranã",-2.83465,-55.0418,5,"South America",1,1,1,1,1,6,5
45636,"Litlvatnet",68.52691,14.93089,106,"Europe",8,4,6,4,4,8,8
45639,"Gammelheimenvatnet",68.48221,17.75935,290,"Europe",4,4,6,4,4,8,8
45642,"Bjørnfjelltjørn",68.44417,18.07167,515,"Europe",8,4,6,4,4,8,8
45648,"Swallow Lagoon",-27.4986,153.4547,150,"Indopacific",2,5,6,1,5,6,6
45655,"Mirror Lake",38.74321,-106.432,3347,"North America",3,6,6,7,7,6,6
45698,"Haugtjernet",60.83513,10.8745,338,"Europe",3,4,4,4,4,8,4
45701,"Kinnshaugen",61.10857,10.35931,591,"Europe",3,4,4,4,4,8,4
45704,"Øygardstjønn",59.62613,7.98669,665,"Europe",3,3,4,4,7,8,6
45707,"Lisletjønn",59.34377,7.305195,520,"Europe",3,4,3,4,7,6,4
45710,"Flotatjønn",59.67017,7.540515,890,"Europe",3,3,4,4,7,8,6
45713,"Lille Kjelavatn",59.79602,7.252055,978,"Europe",4,3,4,4,7,8,6
45716,"Holebudalen",59.84206,6.992657,1144,"Europe",4,3,4,4,7,8,6
45719,"Grostjørna",58.53741,7.734035,180,"Europe",3,4,3,4,7,6,4
45722,"Reiersdalvann",58.32601,7.78555,245,"Europe",3,4,3,4,7,6,4
45725,"Dalane",58.24415,8.004555,40,"Europe",3,4,3,4,7,6,4
45728,"Grauthelleren",58.14445,7.913611,80,"Europe",3,4,3,4,7,6,4
45731,"Isbenttjønn",59.76488,7.434405,787,"Europe",3,3,4,4,7,8,6
46131,"Sweeton Pond",36.79131,-92.2231,304,"North America",3,2,6,2,2,6,6
46280,"Moossee",47.02139,7.483806,521,"Europe",3,3,3,3,6,6,3
46290,"Anthony Lake",44.95968,-118.231,2174,"North America",3,4,4,3,3,4,4
46292,"Twin Lakes",47.24152,-113.911,1263,"North America",4,4,3,3,3,4,4
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",4,6,6,4,4,8,8
46449,"Baika",61.2684,46.75513,44,"Asia",4,4,4,4,4,8,4
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",3,4,4,4,4,8,4
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",4,3,3,3,3,4,4
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",8,3,3,3,3,4,4
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",4,4,4,4,4,8,4
46471,"Lake Andolonomby",-23.058,43.59051,5,"Africa",5,1,1,1,1,6,5
46473,"Selikhovo",53.21161,35.77489,202,"Europe",3,3,3,3,3,4,4
